id,attendance,xgboost_prediction,fold
13384,9882,9694.171875,5.0
13385,12217,11893.12109375,9.0
13386,6386,7991.9658203125,5.0
13387,7875,9231.0263671875,8.0
13388,9705,11657.6123046875,8.0
13389,7593,11056.43359375,8.0
13382,11356,11138.427734375,7.0
13390,8019,9778.8359375,7.0
13391,17409,16243.572265625,5.0
13392,10450,11290.6728515625,9.0
13393,24947,26508.98046875,9.0
13394,28515,21584.359375,4.0
13395,5865,8908.802734375,6.0
13396,16845,16525.875,3.0
13398,7667,9615.3359375,1.0
13399,5627,7672.0244140625,3.0
13397,13081,16473.2421875,7.0
13247,18533,15292.916015625,3.0
13248,42331,35150.33203125,4.0
13249,6585,9175.96875,9.0
13250,15528,13099.3134765625,2.0
13251,23408,21698.611328125,9.0
13252,13741,19589.365234375,10.0
13254,7706,9239.853515625,10.0
13255,8526,8882.1767578125,2.0
13253,29980,32003.994140625,1.0
13256,8303,10332.3759765625,10.0
13265,13644,19459.44140625,8.0
13260,11226,12624.6484375,3.0
13259,16686,15942.126953125,9.0
13261,17568,12166.7998046875,1.0
13258,10324,11934.0732421875,4.0
13257,12114,12706.044921875,7.0
13264,11615,15183.427734375,8.0
13263,11982,11370.716796875,3.0
13262,10602,14575.3984375,8.0
13268,7104,9644.5732421875,5.0
13267,7887,8014.17041015625,4.0
13270,15244,10416.556640625,7.0
13271,8076,10690.8232421875,8.0
13272,4028,4579.75537109375,6.0
13273,11585,10070.1728515625,4.0
13269,12845,14825.5458984375,1.0
13266,24293,23303.923828125,1.0
13277,14961,15772.4521484375,2.0
13275,13599,13782.7900390625,1.0
13274,14126,11572.41015625,6.0
13276,19619,19228.142578125,4.0
13278,18623,28702.607421875,2.0
13279,17120,14100.5615234375,9.0
13280,11757,11285.59375,3.0
13281,11037,13644.8125,7.0
13282,9864,12827.376953125,4.0
13290,12018,13166.3154296875,8.0
13289,11254,21613.064453125,8.0
13288,11364,15614.591796875,8.0
13287,11904,11875.4814453125,10.0
13286,25420,25459.376953125,5.0
13284,30807,21588.916015625,8.0
13283,31369,26568.51953125,7.0
13285,15402,20270.447265625,9.0
13291,7004,9752.0224609375,10.0
13327,13298,14388.9677734375,5.0
13400,10461,9315.17578125,1.0
13401,20047,20377.322265625,5.0
13402,21214,26720.279296875,1.0
13403,13515,14072.16796875,10.0
13404,9231,10604.521484375,4.0
13405,16816,13677.4189453125,7.0
13407,15315,14314.8564453125,4.0
13406,28039,21179.158203125,4.0
13408,19421,12649.8125,5.0
13409,13139,13792.4111328125,1.0
13410,11193,11458.189453125,5.0
13411,32231,32094.779296875,6.0
13412,11051,12784.203125,9.0
13413,15781,16032.6455078125,3.0
13414,37830,27934.7421875,4.0
13415,13389,15462.798828125,9.0
13416,9979,8207.8681640625,10.0
13417,14230,15001.8720703125,4.0
13422,13930,14736.814453125,5.0
13421,37172,29738.068359375,7.0
13420,7940,10545.705078125,5.0
13423,7099,19001.11328125,3.0
13418,16768,12315.1123046875,3.0
13419,19224,17322.986328125,3.0
13426,9581,11729.9296875,3.0
13425,12472,13089.3310546875,2.0
13424,37375,30500.8984375,6.0
13318,15951,13068.005859375,7.0
13317,11251,12432.953125,6.0
13427,21589,24931.55859375,5.0
13428,12119,16389.998046875,5.0
13429,16237,13443.3583984375,2.0
13430,12823,14388.4287109375,10.0
13431,7730,7011.10791015625,8.0
13432,8470,11121.091796875,5.0
13433,24518,22160.05859375,6.0
13434,13365,10081.1123046875,8.0
13435,11340,11985.7939453125,10.0
13444,10480,10417.59765625,7.0
13443,6119,7590.9326171875,5.0
13442,12635,14179.8466796875,8.0
13441,8693,9113.1953125,9.0
13438,19754,15529.935546875,3.0
13439,11959,9975.4423828125,1.0
13437,27947,24318.833984375,10.0
13436,6942,8139.396484375,6.0
13440,18175,20302.53515625,7.0
13445,19087,15723.2431640625,2.0
13446,10013,9918.4150390625,3.0
13447,17162,16763.115234375,7.0
13448,14852,12698.0244140625,2.0
13453,19061,21762.806640625,8.0
13452,13434,15845.5146484375,5.0
13449,10703,11326.4189453125,5.0
13450,26248,22390.712890625,4.0
13451,17177,18336.275390625,7.0
13454,10914,12319.08984375,10.0
13455,25819,26562.533203125,6.0
13456,30516,24599.189453125,4.0
13457,15106,15559.330078125,10.0
13458,20160,17048.470703125,2.0
13459,15818,11560.59765625,3.0
13460,27709,29929.078125,4.0
13461,14918,14764.9404296875,7.0
13462,11176,11196.146484375,4.0
13468,11894,13546.2333984375,8.0
13467,14253,14167.9638671875,2.0
13466,21524,24798.181640625,5.0
13463,16046,14708.76171875,5.0
13464,10333,10318.130859375,7.0
13465,9100,9499.49609375,1.0
13469,22258,19376.64453125,6.0
13470,9781,9685.7626953125,5.0
13471,37725,31784.86328125,10.0
13472,15987,9674.20703125,4.0
13473,10609,10299.830078125,5.0
13478,19882,16085.2294921875,3.0
13477,9251,12331.9140625,7.0
13476,23204,23596.802734375,6.0
13475,20973,16377.0771484375,1.0
13474,25061,23093.76171875,10.0
13479,10875,10676.1005859375,5.0
13480,12540,11209.1396484375,8.0
13481,7475,8994.1904296875,9.0
13482,7214,7265.39404296875,3.0
13483,11377,10506.08984375,8.0
13484,24439,28663.525390625,8.0
13485,12706,11413.6650390625,3.0
13489,20053,20958.27734375,10.0
13488,20181,16726.0625,5.0
13486,16407,15151.927734375,2.0
13487,21466,16263.748046875,4.0
13490,34654,34860.1953125,7.0
13491,20174,22777.3984375,5.0
13492,8313,11510.2470703125,2.0
13493,17481,14977.3251953125,10.0
13494,7501,10254.763671875,6.0
13495,12706,11519.0185546875,10.0
13496,7191,10095.892578125,1.0
13497,10361,10886.958984375,8.0
13498,16903,17196.4609375,1.0
13503,13248,17002.5078125,5.0
13502,13573,11992.3076171875,9.0
13504,9200,10411.2177734375,1.0
13500,27527,29482.94140625,4.0
13501,14450,14809.8896484375,3.0
13499,15224,13269.1259765625,7.0
13505,27107,22994.37109375,4.0
13506,19832,14983.7763671875,7.0
13507,9513,11985.1689453125,2.0
13516,11420,12911.541015625,6.0
13514,12632,12858.8427734375,1.0
13513,20991,20577.0234375,4.0
13512,23677,25694.015625,5.0
13515,17556,14624.2431640625,7.0
13510,10623,11642.548828125,7.0
13509,34263,33796.7265625,8.0
13508,17215,15034.06640625,3.0
13511,15315,12272.5146484375,7.0
13517,5053,8064.388671875,1.0
13518,30891,28367.103515625,1.0
13519,9537,8550.4404296875,5.0
13520,23023,26948.970703125,8.0
13521,22990,30857.97265625,2.0
13522,7244,10550.6337890625,6.0
13523,12041,14341.5703125,6.0
13524,19584,15177.7412109375,3.0
13525,16030,14538.4130859375,10.0
13530,18001,15941.126953125,3.0
13531,16779,15631.9873046875,7.0
13532,17177,16826.189453125,9.0
13529,26481,23780.44140625,9.0
13527,11107,17076.666015625,4.0
13526,21542,19109.927734375,9.0
13528,19972,18926.021484375,7.0
13533,13361,14378.9716796875,9.0
13534,17187,15769.4482421875,8.0
13542,12349,13570.5810546875,7.0
13541,18670,17960.646484375,8.0
13540,26300,32450.01171875,6.0
13539,26973,27791.48828125,9.0
13543,11009,13324.966796875,2.0
13537,54441,42929.75390625,5.0
13536,7016,11959.3154296875,6.0
13535,18575,14462.2568359375,9.0
13538,10628,9355.3779296875,8.0
14001,11437,12292.0380859375,6.0
14000,18920,17908.974609375,2.0
13999,11283,16328.80859375,5.0
13998,25353,17524.28125,4.0
13996,17066,16002.1484375,4.0
13995,24316,22667.4453125,9.0
13994,18250,19530.701171875,3.0
13997,29603,20501.392578125,8.0
14002,13082,14681.0283203125,1.0
14009,10653,9910.58203125,9.0
14011,21757,28174.830078125,7.0
14010,14036,15403.71875,1.0
14008,13231,12635.0908203125,10.0
14007,30764,32986.43359375,3.0
14006,26294,23516.810546875,2.0
14005,19488,18710.576171875,9.0
14004,41069,39650.140625,8.0
14003,19010,15640.3408203125,5.0
14012,11831,14796.7958984375,5.0
14013,14349,15708.751953125,9.0
14014,14777,17178.357421875,9.0
14015,11839,13967.5703125,5.0
14016,10611,10812.306640625,1.0
14017,20192,21813.697265625,3.0
14018,12209,9661.31640625,9.0
14020,15072,15320.654296875,9.0
14019,10603,11987.4091796875,1.0
14021,7936,7844.6337890625,9.0
14022,16229,21494.736328125,9.0
14023,25743,28560.220703125,8.0
14024,9042,9518.9814453125,9.0
14025,9598,11261.1875,3.0
14026,16836,21780.345703125,3.0
14027,14216,12092.8076171875,7.0
14028,22126,19409.841796875,6.0
14029,7719,11880.8583984375,9.0
14036,23507,23003.603515625,4.0
14037,12318,17139.75,9.0
14035,8180,7720.38427734375,10.0
14034,15854,23066.208984375,9.0
14032,13824,16490.888671875,6.0
14031,13147,16021.138671875,9.0
14030,14023,13535.8779296875,9.0
14033,12709,9705.8994140625,4.0
14038,20996,19344.8515625,9.0
14047,9154,10502.119140625,4.0
14046,17134,15450.2763671875,7.0
14044,12896,16502.693359375,10.0
14043,16334,13403.083984375,2.0
14045,9735,11124.482421875,5.0
14041,7101,7078.0732421875,9.0
14040,19279,23884.837890625,2.0
14039,12318,6989.32470703125,2.0
14042,25894,26860.94921875,8.0
14048,11119,10556.4208984375,6.0
14049,11965,10737.619140625,3.0
14050,10859,10791.79296875,1.0
14051,11123,15873.880859375,6.0
14052,12110,13026.9501953125,10.0
14053,5432,8368.109375,9.0
14054,12709,14022.5263671875,7.0
14055,17192,13845.62109375,2.0
14056,8548,14466.5419921875,2.0
14064,24637,21788.615234375,2.0
14063,21054,19135.587890625,8.0
14065,12183,13628.4501953125,6.0
14062,8435,8898.7529296875,3.0
14060,19895,15689.70703125,7.0
14061,17583,16868.958984375,3.0
14059,10351,9607.4033203125,1.0
14058,18138,17637.634765625,2.0
14057,22405,22002.27734375,5.0
14071,44422,41324.8203125,10.0
14070,18113,14330.5537109375,7.0
14069,17826,15886.4091796875,2.0
14072,18393,20144.99609375,6.0
14067,11672,14108.7880859375,2.0
14066,9596,11978.923828125,9.0
14068,15671,16460.666015625,4.0
14082,10626,15175.7880859375,10.0
14075,18525,17748.966796875,2.0
14076,24183,19857.54296875,3.0
14077,16446,13652.5849609375,7.0
14078,12875,10188.6220703125,7.0
14079,11554,11933.87890625,6.0
14080,22193,28361.578125,8.0
14081,20512,19732.30078125,4.0
14083,21827,29439.01171875,1.0
14089,15891,14322.400390625,3.0
14090,31818,35647.40234375,3.0
14087,16054,15125.60546875,9.0
14092,15253,13727.794921875,5.0
14088,12073,15629.134765625,9.0
14091,14825,11829.4677734375,10.0
14085,13555,12828.7734375,2.0
14084,10816,14445.3603515625,8.0
14086,7833,8857.41796875,9.0
14099,16317,18179.19140625,10.0
14093,25241,25539.6015625,1.0
14094,12613,13263.4482421875,10.0
14095,21920,26050.712890625,8.0
14096,35877,38180.6953125,8.0
14097,9304,10215.123046875,10.0
14098,13915,14727.576171875,2.0
14100,19643,21017.3515625,10.0
14101,25803,22807.275390625,1.0
14102,16657,15217.9033203125,1.0
14103,8218,11265.2783203125,1.0
14107,10752,11866.7822265625,6.0
14106,16556,15517.3896484375,4.0
14105,16058,17215.865234375,7.0
14108,22766,13390.837890625,9.0
14110,33836,32289.568359375,7.0
14104,6870,12446.6279296875,8.0
14109,12931,9170.466796875,5.0
14117,14977,20696.9921875,5.0
14116,10612,9312.5087890625,6.0
14119,9603,14280.986328125,1.0
14118,11538,11347.4775390625,8.0
14114,23273,26387.890625,5.0
14115,23797,25873.376953125,10.0
14113,9025,9456.5244140625,4.0
14112,15010,13549.12109375,9.0
14111,13554,15190.7626953125,3.0
14127,16862,13260.787109375,4.0
14126,20590,21090.44921875,10.0
14125,39545,31582.23046875,1.0
14124,15304,13073.7216796875,9.0
14123,13987,13268.8251953125,6.0
14128,16727,12761.3427734375,9.0
14121,22685,26647.17578125,6.0
14120,14759,14633.98046875,7.0
14122,17696,13212.6650390625,5.0
14073,25813,20777.27734375,2.0
14074,10840,11971.7548828125,3.0
14137,10345,10038.5830078125,8.0
14136,36723,25674.75,2.0
14135,14006,13607.4404296875,5.0
14134,13923,14011.830078125,3.0
14133,35506,29574.994140625,8.0
14131,12147,9985.0517578125,9.0
14130,18722,17678.2265625,10.0
14129,26133,26606.033203125,6.0
14132,18056,16833.3515625,2.0
14143,25459,25300.09765625,4.0
14146,12769,15699.578125,10.0
14145,15062,14016.5947265625,8.0
14144,9751,9839.9150390625,7.0
14142,24633,25590.962890625,10.0
14140,14133,13683.392578125,4.0
14139,30047,32865.4609375,1.0
14138,7673,10093.998046875,3.0
14141,12787,11394.56640625,6.0
14154,11585,18434.078125,9.0
14147,14092,13511.388671875,3.0
14148,9635,7902.9091796875,2.0
14149,33998,30185.041015625,6.0
14150,11367,12031.986328125,2.0
14151,24397,22562.494140625,9.0
14152,14966,15536.6728515625,1.0
14153,26534,23590.138671875,4.0
14155,13891,12535.0654296875,3.0
14163,24187,22811.732421875,7.0
14162,14716,16288.373046875,4.0
14161,11844,8894.2158203125,7.0
14160,23430,22092.203125,7.0
14164,17471,18587.740234375,6.0
14158,14611,16852.91796875,4.0
14157,28142,36284.28125,8.0
14156,8360,9825.2158203125,1.0
14159,15496,15800.0419921875,1.0
14171,8226,12254.4404296875,9.0
14168,12972,13192.0439453125,5.0
14173,12844,16459.287109375,5.0
14172,16448,16592.4140625,4.0
14170,12964,13369.9326171875,6.0
14167,25050,26928.0078125,7.0
14166,17935,17265.9375,1.0
14165,34267,38778.72265625,8.0
14169,10034,12967.7275390625,7.0
14181,18578,17046.75390625,8.0
14174,11945,14422.05078125,9.0
14175,16877,17118.35546875,5.0
14176,14649,14425.984375,6.0
14177,11057,9983.5029296875,10.0
14178,13478,11058.68359375,9.0
14179,12509,18157.541015625,4.0
14180,11992,11589.4873046875,10.0
14182,14161,19854.5625,4.0
14190,30354,20888.072265625,9.0
14189,10939,11728.8232421875,8.0
14188,32014,26552.1796875,9.0
14187,33584,30223.400390625,10.0
14183,8117,10562.6865234375,2.0
14185,17715,18046.560546875,3.0
14184,18342,21818.83984375,8.0
14191,11933,14124.7744140625,5.0
14186,44131,39313.48828125,3.0
14198,14336,14045.7294921875,3.0
14195,13248,11917.083984375,4.0
14200,23656,17552.06640625,6.0
14199,13471,14665.2470703125,2.0
14197,15056,15015.203125,10.0
14192,23188,25561.0,10.0
14194,11993,10661.7998046875,9.0
14193,12729,14370.41015625,9.0
14196,18915,18234.486328125,10.0
14201,10783,13494.8017578125,10.0
14202,39814,40378.72265625,4.0
14203,26950,25955.77734375,8.0
14204,17159,16273.7724609375,3.0
14205,13798,13247.7119140625,6.0
14206,24601,28291.94140625,1.0
14207,11115,11847.015625,9.0
14208,14193,14032.6455078125,6.0
14209,19729,15164.501953125,7.0
14215,17381,14856.55859375,6.0
14217,13091,15093.404296875,1.0
14216,24544,20309.3125,1.0
14214,13714,15764.669921875,3.0
14218,25352,16264.9658203125,3.0
14212,18088,21574.5234375,4.0
14211,10445,10314.9423828125,3.0
14210,10012,10450.751953125,6.0
14213,34954,31968.333984375,10.0
14226,15870,15600.109375,7.0
14225,34822,29877.861328125,1.0
14227,12651,11696.78515625,7.0
14224,46046,39006.08984375,1.0
14223,15302,12287.5693359375,7.0
14222,11118,14512.974609375,6.0
14221,16845,19862.845703125,3.0
14220,15509,18474.03515625,3.0
14219,7474,9465.1591796875,2.0
14235,12868,13044.0478515625,10.0
14234,14163,14412.3515625,8.0
14233,12131,15004.6416015625,5.0
14232,22079,23816.501953125,1.0
14236,15463,16198.978515625,5.0
14230,22165,21086.962890625,1.0
14229,26106,30953.53125,4.0
14228,11316,10287.7158203125,2.0
14231,20909,15750.69140625,2.0
14245,8793,10693.748046875,5.0
14244,10769,12573.2177734375,2.0
14243,15118,14334.5517578125,7.0
14242,18003,20811.29296875,4.0
14241,10013,10920.2041015625,8.0
14239,23849,20202.509765625,9.0
14238,36412,25236.228515625,7.0
14237,30692,35032.24609375,2.0
14240,28745,28769.765625,5.0
14252,14268,12535.6455078125,7.0
14254,11851,12592.322265625,8.0
14253,24839,17368.95703125,6.0
14251,14772,15324.44921875,5.0
14250,21310,22282.78125,1.0
14249,18779,20702.49609375,4.0
14248,11944,9272.6103515625,8.0
14247,17711,21364.98828125,8.0
14246,7208,13816.4072265625,8.0
14262,22332,20459.037109375,10.0
14261,20696,23736.36328125,7.0
14260,12167,9645.935546875,3.0
14259,16317,14904.044921875,7.0
14263,17617,14600.158203125,2.0
14257,23254,17939.8671875,4.0
14256,32090,35496.23828125,2.0
14255,14125,14628.9765625,10.0
14258,10753,13021.8583984375,6.0
14272,7959,9669.6220703125,10.0
14271,10389,9722.8623046875,1.0
14270,8155,11503.0234375,2.0
14269,13204,13971.87890625,9.0
14268,8755,14135.5078125,3.0
14266,17870,17320.28125,3.0
14265,12021,8169.0107421875,6.0
14264,17493,13605.7705078125,6.0
14267,8710,10886.017578125,9.0
14279,12391,15540.541015625,8.0
14281,9765,11691.162109375,4.0
14280,8978,10218.5361328125,9.0
14278,25738,22337.212890625,6.0
14277,22647,20124.0390625,9.0
14276,17454,20778.201171875,4.0
14275,41296,45938.79296875,1.0
14274,15035,15607.3203125,4.0
14273,10266,11075.953125,5.0
14289,32724,25051.767578125,8.0
14288,19393,15578.30078125,4.0
14287,23892,29473.93359375,6.0
14286,19916,19085.697265625,10.0
14290,22116,19775.140625,6.0
14284,12126,11304.5791015625,4.0
14283,18526,20469.986328125,9.0
14282,19587,18521.015625,9.0
14285,12406,12275.92578125,3.0
14291,19141,17512.6953125,7.0
14292,51879,42829.05078125,8.0
14293,30944,27188.01953125,7.0
14294,26642,31005.462890625,2.0
14295,28055,26071.89453125,1.0
14296,14729,18380.53125,1.0
14297,14389,20192.634765625,7.0
14298,18487,24952.392578125,9.0
14299,22224,17400.5859375,3.0
14842,11330,14035.1689453125,1.0
14843,17055,20054.1796875,9.0
14841,12728,14861.1884765625,3.0
14840,27911,21749.748046875,4.0
14838,21748,23681.380859375,2.0
14837,24298,35997.5625,3.0
14836,16353,15218.6962890625,2.0
14839,15051,25018.177734375,9.0
14844,13785,11703.962890625,7.0
14853,11439,10296.625,7.0
14852,52293,40004.53125,8.0
14850,21657,21453.580078125,3.0
14849,16487,16865.712890625,8.0
14851,10773,9523.7529296875,6.0
14847,26256,26380.478515625,4.0
14846,19981,18429.919921875,1.0
14845,28118,19996.462890625,9.0
14848,12116,13342.3427734375,6.0
14854,13232,15993.7412109375,4.0
14855,19195,19293.6953125,10.0
14856,8716,9803.6689453125,7.0
14857,16510,19870.20703125,6.0
14858,10485,7251.87939453125,1.0
14859,13702,21832.025390625,7.0
14860,9453,8893.5576171875,5.0
14861,11230,11578.73046875,1.0
14862,16029,16598.66796875,3.0
14870,29095,24390.0625,10.0
14869,10706,9338.4892578125,7.0
14871,23698,25777.24609375,9.0
14868,14108,13077.806640625,6.0
14867,9144,7372.13330078125,10.0
14866,11492,11479.33984375,4.0
14865,8741,10874.1875,3.0
14864,13721,19092.490234375,5.0
14863,13137,12187.01171875,10.0
14879,7347,10190.380859375,6.0
14878,8180,7314.326171875,1.0
14877,10837,16140.310546875,5.0
14876,7913,10544.552734375,8.0
14880,23295,28356.3984375,2.0
14874,10554,11891.5625,6.0
14873,13859,19917.359375,8.0
14872,12883,9813.896484375,2.0
14875,6707,8471.23046875,9.0
14887,13384,18980.681640625,4.0
14886,15113,18423.72265625,9.0
14884,13159,19106.513671875,6.0
14885,10571,15368.8193359375,1.0
14882,13655,12428.109375,8.0
14881,10569,8330.16015625,10.0
14883,27204,34791.1015625,3.0
14888,13164,12469.1591796875,1.0
14889,36477,33273.4296875,9.0
14896,6301,6302.58642578125,1.0
14898,21415,23303.189453125,9.0
14897,9898,10825.0126953125,4.0
14895,13016,15395.677734375,9.0
14893,7287,8020.2041015625,8.0
14892,16804,19510.83203125,5.0
14891,10252,13958.2060546875,10.0
14890,14739,12482.82421875,5.0
14894,8377,8720.9306640625,9.0
14899,8086,8531.1376953125,3.0
14905,37945,33208.39453125,10.0
14900,23578,27693.400390625,3.0
14901,13004,12782.64453125,3.0
14902,14037,11244.609375,10.0
14903,24149,22697.744140625,2.0
14904,9272,8309.8603515625,3.0
14906,26555,31563.396484375,4.0
14907,14359,12594.958984375,5.0
14908,11334,15203.98046875,1.0
14909,14062,13795.4267578125,4.0
14910,16380,16462.248046875,2.0
14911,40034,38008.62109375,10.0
14912,10947,14701.99609375,2.0
14913,14024,13890.7119140625,9.0
14914,16292,15087.12890625,8.0
14923,16760,18560.34375,7.0
14922,32378,26257.287109375,1.0
14925,12075,21441.744140625,7.0
14924,13621,12087.73828125,8.0
14920,28565,27034.439453125,8.0
14921,16411,18771.619140625,2.0
14919,13365,13944.228515625,9.0
14918,16829,17292.802734375,7.0
14917,27720,25371.29296875,4.0
14934,46649,39642.21875,10.0
14932,8248,8209.5771484375,10.0
14931,18512,21177.705078125,4.0
14930,12345,14947.833984375,7.0
14929,7376,11036.9296875,10.0
14933,7754,9451.65625,7.0
14927,14327,12012.9072265625,7.0
14926,10708,12868.654296875,3.0
14928,9444,6268.00634765625,2.0
14943,24003,24889.974609375,5.0
14942,31175,35769.0859375,8.0
14941,10886,10478.67578125,2.0
14940,23083,25153.55859375,8.0
14939,11056,12369.31640625,4.0
14938,10550,14410.498046875,4.0
14936,25279,19767.451171875,9.0
14935,17161,15345.064453125,10.0
14937,10429,8902.796875,5.0
14951,16362,13972.0966796875,2.0
14948,13197,12371.396484375,6.0
14950,17969,17979.03515625,10.0
14949,11141,14839.5791015625,9.0
14947,16002,14436.2978515625,3.0
14946,12642,12701.119140625,10.0
14945,11063,8255.2119140625,5.0
14944,10682,9994.3583984375,3.0
14952,34021,28917.71484375,4.0
14915,10045,9829.234375,9.0
14916,24184,33454.26953125,8.0
14961,17950,19504.724609375,4.0
14960,12206,11625.32421875,5.0
14958,12537,12573.900390625,6.0
14957,18447,19226.45703125,10.0
14959,26547,21004.974609375,8.0
14955,13470,11797.9755859375,1.0
14954,27852,24337.26171875,3.0
14953,28906,29424.666015625,2.0
14956,12449,13392.845703125,7.0
14970,25638,24426.3125,9.0
14962,7495,9974.1416015625,3.0
14963,9644,9313.99609375,3.0
14964,7319,8895.1943359375,7.0
14965,5698,8691.5966796875,7.0
14966,13272,12277.564453125,10.0
14967,10236,11522.8759765625,1.0
14968,6292,7982.06298828125,2.0
14969,7067,10127.35546875,6.0
14978,9237,9680.4208984375,4.0
14977,26547,20247.109375,6.0
14979,19244,15851.78125,4.0
14976,29722,26941.369140625,9.0
14975,19010,23792.689453125,1.0
14974,25904,25799.744140625,10.0
14973,14318,14366.09765625,8.0
14972,10175,11026.3798828125,7.0
14971,15191,11898.947265625,7.0
14987,7104,12802.73046875,2.0
14986,9119,9329.5732421875,6.0
14985,6080,6514.7529296875,10.0
14984,7013,5839.126953125,10.0
14988,12905,14933.5478515625,9.0
14982,23725,30100.640625,1.0
14981,6681,8601.244140625,9.0
14980,11755,10033.5009765625,10.0
14983,7412,7273.68115234375,3.0
14997,15881,17910.12109375,3.0
14996,20294,20039.59375,5.0
14995,10304,9885.0791015625,7.0
14994,16351,11982.21484375,2.0
14993,20049,19612.83203125,1.0
14991,18919,26230.2421875,9.0
14990,8773,9698.2314453125,9.0
14989,15934,14066.5986328125,8.0
14992,10781,10587.61328125,7.0
15004,22650,25761.314453125,7.0
15006,13633,11890.6015625,2.0
15005,14272,11424.763671875,7.0
15003,13786,13923.630859375,6.0
15002,22309,27262.791015625,7.0
15001,8815,10149.9873046875,5.0
15000,14365,16866.09765625,9.0
14999,14925,16083.5087890625,6.0
14998,42426,34857.5625,8.0
15014,19705,18708.2109375,3.0
15013,30478,25952.3046875,10.0
15012,13427,13776.123046875,4.0
15011,17864,18381.56640625,9.0
15015,23814,13582.8642578125,1.0
15009,17892,17196.49609375,1.0
15008,12749,11271.259765625,3.0
15007,15395,12228.41796875,1.0
15010,12093,12386.7109375,8.0
15024,20879,16503.771484375,10.0
15023,11838,10387.39453125,2.0
15022,32329,35274.5703125,5.0
15021,22530,11404.9453125,6.0
15020,16196,13918.65234375,10.0
15018,12657,12885.35546875,2.0
15017,30698,28698.4453125,6.0
15016,16392,17886.724609375,1.0
15019,12140,12445.416015625,9.0
15031,18560,15690.5859375,7.0
15033,13024,14776.93359375,3.0
15032,9266,11032.1220703125,4.0
15030,12809,11515.7724609375,9.0
15028,10165,8953.154296875,2.0
15027,11661,10727.0576171875,9.0
15026,17608,22492.287109375,3.0
15025,21420,25757.435546875,7.0
15029,28342,22250.181640625,10.0
15041,9777,9443.48828125,6.0
15042,30481,31451.279296875,6.0
15040,9238,13009.6630859375,8.0
15039,18926,21064.26953125,2.0
15038,9033,8861.5771484375,8.0
15037,14026,11536.8359375,1.0
15036,19666,18310.759765625,7.0
15035,8110,7953.78369140625,7.0
15034,15101,12813.673828125,8.0
15051,9108,12954.59375,1.0
15050,15569,11477.4111328125,6.0
15049,13896,17619.208984375,2.0
15048,30579,21318.001953125,3.0
15043,40372,31513.201171875,2.0
15046,11188,10722.2490234375,10.0
15045,12932,11639.2724609375,6.0
15044,16212,15754.1611328125,8.0
15047,9307,11388.611328125,2.0
15052,8499,8556.1142578125,7.0
15059,34756,35054.46875,5.0
15055,33378,27782.314453125,4.0
15060,17390,18004.32421875,6.0
15058,13411,13528.9599609375,7.0
15054,15137,13608.4521484375,5.0
15056,13189,15580.951171875,8.0
15057,9391,12432.4462890625,3.0
15053,35528,33799.7421875,9.0
15067,11185,10199.3603515625,10.0
15066,31077,32023.224609375,6.0
15065,8520,14280.7548828125,2.0
15068,16196,16087.87109375,6.0
15063,10821,11615.8076171875,3.0
15062,13416,15234.4560546875,1.0
15061,18090,15935.701171875,1.0
15064,13329,11859.8701171875,2.0
15069,33174,21681.26953125,4.0
15077,13743,16446.0703125,1.0
15070,13020,17842.734375,4.0
15071,11539,12015.5302734375,6.0
15072,15088,14525.0458984375,6.0
15073,12013,14272.9482421875,3.0
15074,15704,13554.3916015625,5.0
15075,17849,16827.529296875,5.0
15076,10290,10570.796875,2.0
15078,12355,12271.3427734375,9.0
15085,8218,10421.056640625,5.0
15086,15512,15160.2705078125,9.0
15084,47790,30624.150390625,9.0
15083,11045,12564.001953125,3.0
15082,26514,21551.337890625,4.0
15081,12547,11698.763671875,2.0
15080,8650,8623.138671875,6.0
15079,30673,27121.994140625,7.0
15087,14388,15136.1025390625,6.0
15095,11846,14260.7958984375,5.0
15094,39243,26747.09765625,10.0
15093,17523,17400.337890625,6.0
15092,21743,22569.62890625,8.0
15096,15766,11293.8564453125,4.0
15090,9469,9602.11328125,8.0
15089,32305,24418.69921875,1.0
15088,15178,15742.7060546875,10.0
15091,9011,7455.8935546875,6.0
15097,17184,17959.306640625,10.0
15105,17382,16529.181640625,4.0
15104,12913,19023.064453125,9.0
15103,14016,18248.296875,4.0
15102,12467,13261.6171875,8.0
15101,34814,39789.38671875,10.0
15099,23949,26618.328125,9.0
15098,14414,11303.0419921875,6.0
15100,18293,18290.669921875,8.0
15111,11118,10985.4267578125,9.0
15114,12103,11197.193359375,1.0
15113,17183,29573.734375,7.0
15112,8039,13362.52734375,4.0
15110,11736,15035.53125,7.0
15108,14986,15797.4140625,4.0
15107,40371,25507.1171875,3.0
15106,9059,8835.728515625,6.0
15109,28484,28622.7890625,5.0
15122,17483,24238.560546875,2.0
15115,17030,17146.6875,7.0
15116,45607,46761.7734375,8.0
15117,21648,26566.79296875,4.0
15118,11514,11086.8486328125,8.0
15119,32425,23677.923828125,7.0
15120,13151,14401.328125,5.0
15121,13790,14298.2880859375,7.0
15123,17489,16222.732421875,2.0
15131,20196,18751.4453125,4.0
15130,27392,17811.126953125,1.0
15129,36361,29453.669921875,8.0
15128,26369,24117.083984375,8.0
15132,10639,21945.818359375,2.0
15126,13930,13478.7392578125,4.0
15125,11325,13492.740234375,6.0
15124,17394,19091.171875,4.0
15127,62632,31114.013671875,2.0
