id,attendance,lightgbm_prediction,fold
13259,16686,15600.5288083693,1.0
13260,11226,12137.139307931951,1.0
13261,17568,13093.860264198329,1.0
13262,10602,15124.956570225548,1.0
13263,11982,12836.79822065805,4.0
13264,11615,13951.962346843422,2.0
13265,13644,15404.188334640781,3.0
13266,24293,25384.25095258653,2.0
13267,7887,6189.050865584901,3.0
13268,7104,9554.472211871383,3.0
13269,12845,15628.879838299297,4.0
13270,15244,9085.54723402627,3.0
13271,8076,7077.24891369589,2.0
13272,4028,6319.597092841727,3.0
13273,11585,9740.00207405352,3.0
13274,14126,13708.252358783975,1.0
13275,13599,12715.623887407573,3.0
13276,19619,14246.484566418165,5.0
13277,14961,13003.910903106338,3.0
13278,18623,27815.20435807906,5.0
13279,17120,15163.2860966989,5.0
13280,11757,12004.25337204696,2.0
13281,11037,12078.801467072884,4.0
13282,9864,13391.635793346319,4.0
13283,31369,32211.14210865047,1.0
13284,30807,19211.38062888112,3.0
13285,15402,17820.31899300001,1.0
13286,25420,26537.06257194202,1.0
13287,11904,12059.39794026605,5.0
13288,11364,15350.314771330248,2.0
13289,11254,21229.999123276313,4.0
13290,12018,12746.785158586006,2.0
13291,7004,9457.284956859408,2.0
13292,11025,9495.045262651456,3.0
13293,15688,18497.74196646513,5.0
13294,8441,6710.3017921994815,2.0
13295,6893,6241.389017348457,1.0
13296,15030,13051.092495575085,1.0
13297,8551,11456.121076165813,5.0
13298,33662,24789.85472606274,1.0
13299,18788,15654.370156347319,3.0
13300,42767,37308.04839303107,2.0
13301,12147,13717.249043454663,3.0
13302,10319,8422.47014402699,3.0
13303,10502,13295.462706726916,5.0
13304,9014,11075.637284908571,3.0
13305,18456,19313.41014044534,5.0
13306,33436,23948.629013152164,3.0
13307,17052,16053.070224455276,4.0
13308,11319,12153.95008423489,2.0
13309,14556,12135.252472585536,1.0
13310,15859,15407.838005942065,2.0
13311,47056,42590.48364373145,5.0
13312,18449,20735.187805503425,4.0
13313,12056,12443.284628732788,4.0
13314,30610,26440.137010499817,1.0
13315,18847,15668.32542282776,3.0
13316,10414,12076.533669157685,1.0
13317,11251,12194.274290469006,1.0
13318,15951,11890.067707278944,1.0
13319,12481,13787.752355745517,1.0
13320,8960,11875.17646890997,1.0
13321,10364,13332.528779478402,3.0
13322,9094,7876.7813985623125,2.0
13323,11559,14862.079559239499,2.0
13324,24222,26784.38091359877,3.0
13325,13520,17282.96576701,4.0
13326,11576,11489.720182599984,3.0
13327,13298,15386.29947003214,4.0
13328,11544,13613.92047735096,1.0
13329,14350,11753.717448225252,1.0
13330,17004,14726.322635033415,4.0
13331,7435,7166.259069756009,1.0
13332,25312,22054.528348548545,2.0
13333,14075,10521.890365924872,5.0
13334,31571,41776.35130288479,2.0
13335,18403,15191.858730439393,3.0
13336,19643,18831.6307924084,3.0
13337,7712,9988.67213030841,4.0
13338,12372,12120.70594500235,5.0
13339,17751,25850.149326499497,5.0
13340,37521,36542.349497308845,2.0
13341,21506,20926.327901659017,4.0
13342,15978,14627.440417527383,5.0
13343,15520,12955.896536730417,5.0
13344,18008,9242.6436367009,5.0
13345,6668,9986.444263586674,3.0
13346,25272,31829.425696874896,5.0
13347,6855,6257.239702204917,4.0
13348,12678,11502.87415835827,3.0
13349,15181,15628.96197076374,2.0
13350,7582,6108.839099237794,1.0
13351,5351,7385.258104586536,5.0
13352,14056,18717.662345887176,2.0
13353,11132,18691.07149944205,4.0
13354,8049,14310.089814723362,4.0
13355,22196,25002.832579007914,1.0
13356,17597,20681.404012388437,5.0
13357,12067,11759.33994012374,5.0
13358,6202,11041.313137825846,1.0
13359,11012,12455.943864355973,2.0
13360,13111,14573.218889575859,2.0
13361,13034,11737.36966466525,1.0
13362,12221,14073.01616619455,4.0
13363,16315,17765.122062339735,2.0
13364,14519,15251.09754946925,1.0
13365,7810,9783.701193904399,1.0
13366,7003,8864.939600802767,4.0
13367,7803,6118.0857914148855,2.0
13368,10745,9740.353910994747,2.0
13369,6793,11040.732390817348,5.0
13370,9098,9860.602924628067,2.0
13371,6151,11461.306709471393,5.0
13372,13707,16452.234970803675,5.0
13373,31921,30374.685239946695,1.0
13374,18001,15415.230899965885,1.0
13375,8402,10551.266951976497,2.0
13376,6587,8930.413511887013,4.0
13377,11830,15357.273698078394,4.0
13378,13605,15724.910236356536,3.0
13379,23602,26880.47221842294,1.0
13380,8345,10337.449256070542,3.0
13381,6087,8547.212880760526,4.0
13382,11356,11053.462562019535,1.0
13383,20240,28272.898496156853,2.0
13384,9882,10453.823063722155,5.0
13385,12217,11702.454370029662,3.0
13386,6386,7424.228137660999,5.0
13387,7875,7850.609018422432,5.0
13388,9705,12812.172425613402,5.0
13389,7593,10143.548448075935,1.0
13390,8019,11118.406326428265,5.0
13391,17409,17169.92691881647,5.0
13392,10450,10409.09824233686,1.0
13393,24947,28047.694491201193,5.0
13394,28515,27243.72292978641,5.0
13395,5865,12936.379657241669,5.0
13396,16845,15760.702483570492,3.0
13397,13081,14462.892938643217,3.0
13398,7667,9870.675899629588,3.0
13399,5627,8889.037202891524,2.0
13400,10461,9370.415265075582,4.0
13401,20047,22219.20578174139,5.0
13402,21214,23039.297993340017,1.0
13403,13515,14997.723243446293,5.0
13404,9231,12419.668279664456,5.0
13405,16816,13609.98954153462,3.0
13406,28039,21252.16631187821,5.0
13407,15315,15140.018998618445,4.0
13408,19421,13169.821471067446,4.0
13409,13139,15394.570694323971,4.0
13410,11193,10461.344200961223,2.0
13411,32231,32331.644292874662,1.0
13412,11051,11450.014702459172,5.0
13413,15781,17497.00282186643,5.0
13414,37830,26069.270880548236,3.0
13415,13389,16572.42046778089,5.0
13416,9979,8380.359148461881,4.0
13417,14230,14644.82806920449,2.0
13418,16768,14027.447726742226,1.0
13419,19224,16942.53419833083,3.0
13420,7940,9643.092561924192,3.0
13421,37172,24188.21275574272,3.0
13422,13930,14593.270665936918,2.0
13423,7099,18105.48541621652,5.0
13424,37375,34350.02749048599,3.0
13425,12472,11374.14821325915,2.0
13426,9581,13554.60029541416,1.0
13427,21589,25065.404062194822,4.0
13428,12119,13545.394695219511,3.0
13429,16237,15070.512472114853,3.0
13430,12823,16202.785561023707,5.0
13431,7730,7631.968430012046,1.0
13432,8470,10439.968105897187,4.0
13433,24518,21295.41009714648,1.0
13434,13365,9868.086224322691,1.0
13435,11340,11611.291353422686,2.0
13436,6942,8204.369372154166,2.0
13437,27947,28830.363869396966,3.0
13438,19754,12967.369309374413,3.0
13439,11959,10638.370113285719,2.0
13440,18175,18389.23838550344,1.0
13441,8693,8071.5546889944235,5.0
13442,12635,12257.398275915502,5.0
13443,6119,7594.759224763842,3.0
13444,10480,10546.941576293833,1.0
13445,19087,13411.365429485448,3.0
13446,10013,9865.671414642375,2.0
13447,17162,16717.848934713915,2.0
13448,14852,13570.138720065988,1.0
13449,10703,12700.534166952903,3.0
13450,26248,25737.383471301255,2.0
13451,17177,15251.19259502029,1.0
13452,13434,16178.417886619392,3.0
13453,19061,19032.22841646533,1.0
13454,10914,9802.504597212743,3.0
13455,25819,29717.30208044528,3.0
13456,30516,18284.38714755663,3.0
13457,15106,15887.861187868251,1.0
13458,20160,14802.66061794668,4.0
13459,15818,13676.577879215529,5.0
13460,27709,32614.19871453303,2.0
13461,14918,15239.002491728008,4.0
13462,11176,10809.137631057598,2.0
13463,16046,14720.32023732738,4.0
13464,10333,10145.203658912678,3.0
13465,9100,11000.800232617592,5.0
13466,21524,29372.818446975532,5.0
13467,14253,12912.793591896383,5.0
13468,11894,13537.85065789904,1.0
13469,22258,17430.95095612519,4.0
13470,9781,12003.505977043982,4.0
13471,37725,29023.56453464172,2.0
13472,15987,9626.61830523974,1.0
13473,10609,10731.808498591969,3.0
13474,25061,23590.83737510014,2.0
13475,20973,17733.426733870867,2.0
13476,23204,22777.090506464323,5.0
13477,9251,10729.575572461285,1.0
13478,19882,12977.090965018768,3.0
13479,10875,9048.368664414718,3.0
13480,12540,11973.003649581986,4.0
13481,7475,11267.707151405022,5.0
13482,7214,9216.184772727875,4.0
13483,11377,11860.10837317597,1.0
13484,24439,31420.492261436957,3.0
13485,12706,13135.169674730168,1.0
13486,16407,16496.54575292224,2.0
13487,21466,15028.508976266114,3.0
13488,20181,14141.271000048537,3.0
13489,20053,21175.76648751078,5.0
13490,34654,31629.263785028586,5.0
13491,20174,24767.9143324614,3.0
13492,8313,11410.004338661269,2.0
13493,17481,15320.458105099566,5.0
13494,7501,8756.692615958944,3.0
13495,12706,13441.844177575511,5.0
13496,7191,10840.678012625498,3.0
13497,10361,9796.30964397068,3.0
13498,16903,18180.067409469368,4.0
13499,15224,12394.801768453513,3.0
13500,27527,33399.59899953687,4.0
13501,14450,13337.487934162104,2.0
13502,13573,12317.41391195989,5.0
13503,13248,18432.34203607599,1.0
13504,9200,9878.405808412119,5.0
13505,27107,22536.012188967634,3.0
13506,19832,13192.915014653405,2.0
13507,9513,12241.612179477821,5.0
13508,17215,15333.229704145559,2.0
13509,34263,34626.13802891229,1.0
13510,10623,12052.294644110392,5.0
13511,15315,11865.765811732488,1.0
13512,23677,20554.327910753294,3.0
13513,20991,21616.13106298603,2.0
13514,12632,12967.256154607809,5.0
13515,17556,14918.10213834516,1.0
13516,11420,11876.778422847463,2.0
13517,5053,9666.684488058349,3.0
13518,30891,32022.338628491714,5.0
13519,9537,8972.353920599646,3.0
13520,23023,22275.404053147286,2.0
13521,22990,29079.348881344562,3.0
13522,7244,7577.594400404403,1.0
13523,12041,13995.732428667634,3.0
13524,19584,15159.189268290136,5.0
13525,16030,9787.328875221858,4.0
13526,21542,21656.743724033517,2.0
13527,11107,17060.39746165611,5.0
13528,19972,19885.795637783012,3.0
13529,26481,23578.332491546218,5.0
13530,18001,19373.629212665375,1.0
13531,16779,14725.79864448013,5.0
13532,17177,17849.64395870497,4.0
13533,13361,12385.498863830988,1.0
13534,17187,16239.326230166844,3.0
13535,18575,13212.658537638588,5.0
13536,7016,11844.0216345688,4.0
13537,54441,47730.69793108339,2.0
13538,10628,9589.543831343079,3.0
13539,26973,28008.341735753384,1.0
13540,26300,31068.43791756593,2.0
13541,18670,17585.01910396464,2.0
13542,12349,13328.661583274823,4.0
13543,11009,14104.570965572217,1.0
13994,18250,21339.590121257377,4.0
13995,24316,21562.01682170741,2.0
13996,17066,17328.40897509975,4.0
13997,29603,20442.2343439243,2.0
13998,25353,17278.932775250094,1.0
13999,11283,15213.844049898347,5.0
14000,18920,17780.184523711458,3.0
14001,11437,11639.730700097267,5.0
14002,13082,13944.556537992145,3.0
14003,19010,17168.833736384637,4.0
14004,41069,42212.36988945229,2.0
14005,19488,18838.852170515456,1.0
14006,26294,22385.985786120065,4.0
14007,30764,26984.114492192046,1.0
14008,13231,13430.686531131538,3.0
14009,10653,8894.640030113444,4.0
14010,14036,12517.738529168848,4.0
14011,21757,28296.228246211816,5.0
14012,11831,12481.073588021869,4.0
14013,14349,16084.656433194541,4.0
14014,14777,17228.761128985876,5.0
14015,11839,12594.766083390841,4.0
14016,10611,12885.371009474298,4.0
14017,20192,19508.65241606886,2.0
14018,12209,10138.127119530493,2.0
14019,10603,11022.860655820454,2.0
14020,15072,17086.195778560646,2.0
14021,7936,9219.576798357612,5.0
14022,16229,17732.375613263353,1.0
14023,25743,27741.13804035538,4.0
14024,9042,9189.424375106564,3.0
14025,9598,10915.197420084369,1.0
14026,16836,24376.019127589763,3.0
14027,14216,13358.28492757858,3.0
14028,22126,23364.0795956581,4.0
14029,7719,11804.832007344532,3.0
14030,14023,12565.211433918623,1.0
14031,13147,12570.528015717073,3.0
14032,13824,14835.23158945056,3.0
14033,12709,11616.509708513242,4.0
14034,15854,22526.694555332302,2.0
14035,8180,8839.345417382177,2.0
14036,23507,22541.61077453213,3.0
14037,12318,19554.597709889953,4.0
14038,20996,16587.992098164792,3.0
14039,12318,6475.91594292816,5.0
14040,19279,22895.205655463116,2.0
14041,7101,8934.435774735852,2.0
14042,25894,27630.354979560332,5.0
14043,16334,10684.75071257254,2.0
14044,12896,16589.347427863977,3.0
14045,9735,11070.141780570892,4.0
14046,17134,18440.908372212554,4.0
14047,9154,9761.261774014023,2.0
14048,11119,14112.087762703113,5.0
14049,11965,10639.088098696571,3.0
14050,10859,11297.906380148743,5.0
14051,11123,14069.597971891671,4.0
14052,12110,15047.452766528619,2.0
14053,5432,8967.564051366484,5.0
14054,12709,12526.763248188892,3.0
14055,17192,13983.195440269292,3.0
14056,8548,15233.993580774491,1.0
14057,22405,23378.967433505917,5.0
14058,18138,16401.038106564545,4.0
14059,10351,9676.69616403974,4.0
14060,19895,15262.620698452558,1.0
14061,17583,20692.02515489943,5.0
14062,8435,9192.683238775484,2.0
14063,21054,25300.3908351912,3.0
14064,24637,24317.04378571385,5.0
14065,12183,12865.415043794432,2.0
14066,9596,16055.754133334305,4.0
14067,11672,15154.58356379262,2.0
14068,15671,17385.16523927864,2.0
14069,17826,17106.501340746818,4.0
14070,18113,14233.68328084199,3.0
14071,44422,45371.79238041928,2.0
14072,18393,16732.581731561368,3.0
14073,25813,20129.031989927662,1.0
14074,10840,13726.66725699464,1.0
14075,18525,15095.525910300095,4.0
14076,24183,26175.987663284195,1.0
14077,16446,10487.50678959659,5.0
14078,12875,8950.16079230229,4.0
14079,11554,13598.277851400533,1.0
14080,22193,25247.421386540736,2.0
14081,20512,20758.893624562657,5.0
14082,10626,14942.433757144294,2.0
14083,21827,30339.54922265747,3.0
14084,10816,16137.142065856757,1.0
14085,13555,12813.318542498055,3.0
14086,7833,11222.490110186458,4.0
14087,16054,14546.292919532254,3.0
14088,12073,15656.469378333646,5.0
14089,15891,15621.52707557969,5.0
14090,31818,36500.83278258594,4.0
14091,14825,12679.190099570405,3.0
14092,15253,16377.649830382392,4.0
14093,25241,28691.560071746797,4.0
14094,12613,13032.425822112398,2.0
14095,21920,22814.07369602132,2.0
14096,35877,37856.302271179215,3.0
14097,9304,11077.867427713083,4.0
14098,13915,18174.980110397042,1.0
14099,16317,16972.687608256794,1.0
14100,19643,21261.372898593498,4.0
14101,25803,23308.746041408325,4.0
14102,16657,15197.077573041579,4.0
14103,8218,9906.260859705078,1.0
14104,6870,13805.299982812836,4.0
14105,16058,13650.764755956423,1.0
14106,16556,14381.758846502311,2.0
14107,10752,10284.27571258058,1.0
14108,22766,13241.228314198124,1.0
14109,12931,8265.83699852962,1.0
14110,33836,37467.7923160501,2.0
14111,13554,12634.852572801768,1.0
14112,15010,17687.78476438396,1.0
14113,9025,8499.806665325234,5.0
14114,23273,22695.393151813103,3.0
14115,23797,25502.10894676528,2.0
14116,10612,8904.33015622711,5.0
14117,14977,19995.07949398766,5.0
14118,11538,10428.278333059832,2.0
14119,9603,11070.40831315981,2.0
14120,14759,16905.780281356896,3.0
14121,22685,25916.843510804625,2.0
14122,17696,13599.260720199189,1.0
14123,13987,12991.136352522071,3.0
14124,15304,12187.221954564226,2.0
14125,39545,32057.683712432965,2.0
14126,20590,18339.015023385946,4.0
14127,16862,12828.67988336833,5.0
14128,16727,12888.803386070284,4.0
14129,26133,29629.621889035036,1.0
14130,18722,15102.412062534611,3.0
14131,12147,9779.520066766647,2.0
14132,18056,15679.044279630703,5.0
14133,35506,29250.60469760213,4.0
14134,13923,12368.543374643361,4.0
14135,14006,13417.363929585026,3.0
14136,36723,27892.314011754497,3.0
14137,10345,10830.195216246426,1.0
14138,7673,11819.302844273374,2.0
14139,30047,32523.75883079636,5.0
14140,14133,15089.362903366344,5.0
14141,12787,12536.766190743396,2.0
14142,24633,27647.86568903617,4.0
14143,25459,19999.765809289205,1.0
14144,9751,12910.520847145886,5.0
14145,15062,12777.457226288534,3.0
14146,12769,14707.537642228368,1.0
14147,14092,13781.324513241783,4.0
14148,9635,9196.766392820708,4.0
14149,33998,32911.90882438885,1.0
14150,11367,11369.251660408501,3.0
14151,24397,19512.287811818802,3.0
14152,14966,16223.523038187228,4.0
14153,26534,22922.59637976408,1.0
14154,11585,15098.7840831148,5.0
14155,13891,11908.96606300449,4.0
14156,8360,13828.38832030311,5.0
14157,28142,35908.83255961939,1.0
14158,14611,12915.55478860668,4.0
14159,15496,15147.439968711587,4.0
14160,23430,25548.72507595614,2.0
14161,11844,10755.365063661822,3.0
14162,14716,15902.914442137475,3.0
14163,24187,26175.42654954347,2.0
14164,17471,18382.925734958815,5.0
14165,34267,34044.75522008794,4.0
14166,17935,15687.507912433772,3.0
14167,25050,27220.177220685837,1.0
14168,12972,13205.479425135785,1.0
14169,10034,13934.981297828304,2.0
14170,12964,17769.68115642848,2.0
14171,8226,12335.52949593731,2.0
14172,16448,16379.113406071112,1.0
14173,12844,15336.677039780005,3.0
14174,11945,14512.742880903395,2.0
14175,16877,16129.366755062636,4.0
14176,14649,16255.126744157515,3.0
14177,11057,8814.05231513929,2.0
14178,13478,11977.444739982771,1.0
14179,12509,16175.442427581713,4.0
14180,11992,13286.82433591843,2.0
14181,18578,15066.3379517552,3.0
14182,14161,18956.304236171225,3.0
14183,8117,11878.632088680479,3.0
14184,18342,21482.24676147789,4.0
14185,17715,14911.928088076562,5.0
14186,44131,35144.80574427375,2.0
14187,33584,22045.188481623656,2.0
14188,32014,24737.382348333467,3.0
14189,10939,13844.94755456872,2.0
14190,30354,22575.21887159427,3.0
14191,11933,12318.783358012644,1.0
14192,23188,27513.169444694144,2.0
14193,12729,15944.157157188622,4.0
14194,11993,11125.312542236219,4.0
14195,13248,10069.835575982692,3.0
14196,18915,18716.263618254707,5.0
14197,15056,16673.99179089975,4.0
14198,14336,14442.54061841666,4.0
14199,13471,13151.780853154009,5.0
14200,23656,14281.970874881743,3.0
14201,10783,15106.379897046723,1.0
14202,39814,34964.80982923474,3.0
14203,26950,24374.395301818608,1.0
14204,17159,14349.276375559635,2.0
14205,13798,14034.641891323381,5.0
14206,24601,26988.392910139937,4.0
14207,11115,11795.843454784665,5.0
14208,14193,12930.490235561723,2.0
14209,19729,15827.867591963992,4.0
14210,10012,12516.901286280883,4.0
14211,10445,10866.52498412306,3.0
14212,18088,19636.64541691526,4.0
14213,34954,26473.392161284948,4.0
14214,13714,17017.19486760676,5.0
14215,17381,18718.679848597152,2.0
14216,24544,18421.289329339463,4.0
14217,13091,15192.653239252644,2.0
14218,25352,14064.354758154806,4.0
14219,7474,13451.321376074613,5.0
14220,15509,17074.842740583088,5.0
14221,16845,21066.64739258901,2.0
14222,11118,11640.690782225545,1.0
14223,15302,12693.269072314015,5.0
14224,46046,39423.86236449016,2.0
14225,34822,27280.26499634093,3.0
14226,15870,15450.367640386095,5.0
14227,12651,12067.195483920026,1.0
14228,11316,11100.551812733573,5.0
14229,26106,25244.56079685816,1.0
14230,22165,25456.741000116683,4.0
14231,20909,17545.662168838393,1.0
14232,22079,23920.6512214241,5.0
14233,12131,14688.618302097131,4.0
14234,14163,15688.569584001538,5.0
14235,12868,11994.543719903268,2.0
14236,15463,12033.228854786203,1.0
14237,30692,31488.77230363582,4.0
14238,36412,28325.986885213453,3.0
14239,23849,24368.608542092,4.0
14240,28745,21916.111859303554,5.0
14241,10013,10225.614450843348,2.0
14242,18003,19285.592408980003,2.0
14243,15118,15146.466770049145,5.0
14244,10769,11278.283381385625,3.0
14245,8793,10406.300504387986,4.0
14246,7208,15055.38794519798,5.0
14247,17711,18796.143279273187,4.0
14248,11944,8785.299892881436,1.0
14249,18779,20023.39703176907,3.0
14250,21310,23037.179738202587,3.0
14251,14772,13988.778804576312,3.0
14252,14268,12810.27053353898,4.0
14253,24839,15391.908382602396,1.0
14254,11851,14130.592267047585,4.0
14255,14125,18872.732451650656,1.0
14256,32090,35368.88973984635,2.0
14257,23254,20381.461204246134,2.0
14258,10753,13652.991535311785,4.0
14259,16317,15073.084145733119,5.0
14260,12167,9630.521977544498,3.0
14261,20696,23705.861017813193,2.0
14262,22332,21563.91843720037,3.0
14263,17617,16719.924447843478,4.0
14264,17493,11527.514106248093,4.0
14265,12021,8656.533513674618,1.0
14266,17870,18247.053074703657,2.0
14267,8710,11441.186973701322,5.0
14268,8755,12807.06446908595,3.0
14269,13204,13191.771701991396,3.0
14270,8155,11872.750978765129,3.0
14271,10389,10601.987310520522,3.0
14272,7959,7450.241670963096,1.0
14273,10266,13195.113998604667,2.0
14274,15035,18111.961137808612,4.0
14275,41296,43419.43851531523,3.0
14276,17454,25380.673471843496,3.0
14277,22647,21702.056861571426,3.0
14278,25738,24815.972793186265,3.0
14279,12391,14661.713206348675,1.0
14280,8978,8982.641411498833,4.0
14281,9765,12272.452505991385,3.0
14282,19587,20947.765953331935,2.0
14283,18526,17234.442575417805,4.0
14284,12126,11858.534998619469,3.0
14285,12406,12797.365892010019,3.0
14286,19916,20769.51677661564,4.0
14287,23892,25567.282855918973,3.0
14288,19393,17808.6439651167,1.0
14289,32724,20457.051992084045,1.0
14290,22116,19691.082046561376,3.0
14291,19141,18915.850888588433,4.0
14292,51879,39834.543414621,4.0
14293,30944,26856.773093144195,5.0
14294,26642,31211.860391832553,4.0
14295,28055,24942.895762585682,4.0
14296,14729,17917.270344157765,1.0
14297,14389,20562.48622635641,5.0
14298,18487,24153.522866360832,1.0
14299,22224,17732.467587253956,5.0
14836,16353,16130.62222093157,4.0
14837,24298,30206.324918658076,5.0
14838,21748,24392.842519953112,1.0
14839,15051,23702.568755055865,4.0
14840,27911,24537.49660328584,5.0
14841,12728,15457.03078581851,2.0
14842,11330,10369.64232716327,3.0
14843,17055,18158.724884031297,1.0
14844,13785,13632.189339710883,4.0
14845,28118,24414.867096409303,4.0
14846,19981,18486.484386918928,4.0
14847,26256,23357.160918282316,3.0
14848,12116,12770.675516038205,2.0
14849,16487,18494.049968093073,2.0
14850,21657,21854.271722751335,5.0
14851,10773,10517.283154372326,3.0
14852,52293,36300.33602617721,4.0
14853,11439,12109.63382213621,3.0
14854,13232,15827.051885418556,5.0
14855,19195,18690.793707299454,4.0
14856,8716,10018.764090112343,2.0
14857,16510,20668.501429796055,1.0
14858,10485,7097.518937035595,2.0
14859,13702,19434.580536555422,4.0
14860,9453,10050.781241694087,3.0
14861,11230,11897.87546120788,4.0
14862,16029,17082.405416505873,1.0
14863,13137,13360.837126429577,5.0
14864,13721,15523.790579343968,2.0
14865,8741,9162.329903074798,1.0
14866,11492,10751.463920684108,2.0
14867,9144,9357.09318608764,4.0
14868,14108,13830.726456132834,3.0
14869,10706,8957.873963600707,1.0
14870,29095,26360.765607336518,1.0
14871,23698,23737.912712955935,3.0
14872,12883,11752.836589057884,3.0
14873,13859,18660.229247369567,2.0
14874,10554,11046.579255982619,4.0
14875,6707,8086.505597489988,1.0
14876,7913,11815.062136921144,5.0
14877,10837,16515.742650038595,4.0
14878,8180,7947.233152589601,1.0
14879,7347,7781.671063424736,1.0
14880,23295,31575.113466378236,2.0
14881,10569,10093.331662509945,4.0
14882,13655,14555.76912219391,4.0
14883,27204,24165.032135249698,1.0
14884,13159,19537.627903177286,4.0
14885,10571,16710.87088746468,5.0
14886,15113,16062.168339127302,4.0
14887,13384,20125.812266601242,4.0
14888,13164,14169.575838741845,3.0
14889,36477,35046.12088640018,4.0
14890,14739,14121.803726604448,3.0
14891,10252,13955.804118859129,5.0
14892,16804,21562.53177677694,5.0
14893,7287,7631.058317966891,5.0
14894,8377,9248.66717696569,5.0
14895,13016,14137.541763363819,4.0
14896,6301,5961.323792536828,3.0
14897,9898,10898.575770821251,4.0
14898,21415,20429.595099075173,4.0
14899,8086,6430.909978583626,5.0
14900,23578,28244.726804232247,4.0
14901,13004,11631.586088391203,5.0
14902,14037,10988.123083438955,2.0
14903,24149,21988.209332934373,2.0
14904,9272,11274.90773038779,4.0
14905,37945,29576.692565328143,2.0
14906,26555,34886.24143615451,4.0
14907,14359,13842.703576859734,4.0
14908,11334,17224.073190939038,5.0
14909,14062,12386.828320046721,3.0
14910,16380,16266.950908043906,2.0
14911,40034,35344.32602822006,5.0
14912,10947,15065.018752120892,4.0
14913,14024,14514.62624101864,4.0
14914,16292,19096.6872555424,4.0
14915,10045,11099.753941902149,4.0
14916,24184,32689.144939546517,1.0
14917,27720,26084.643408252137,3.0
14918,16829,16281.865524718785,5.0
14919,13365,10612.216548314764,4.0
14920,28565,27770.970026180083,1.0
14921,16411,18742.785057946832,1.0
14922,32378,28511.095419243007,2.0
14923,16760,18094.33600769899,3.0
14924,13621,12433.077536593457,4.0
14925,12075,20881.259138243706,4.0
14926,10708,13611.613392368881,1.0
14927,14327,10390.40783366441,1.0
14928,9444,6752.1882612047,2.0
14929,7376,11638.584774076551,5.0
14930,12345,16653.011060721357,2.0
14931,18512,22077.374148229585,5.0
14932,8248,8992.556110004769,2.0
14933,7754,7933.381243656271,5.0
14934,46649,35973.268443473826,3.0
14935,17161,17191.149810781677,3.0
14936,25279,23769.161121697856,1.0
14937,10429,11558.297785643326,4.0
14938,10550,14326.909072598246,2.0
14939,11056,11362.962877142938,3.0
14940,23083,24572.61629372676,1.0
14941,10886,9377.122921556514,1.0
14942,31175,36266.77842834412,3.0
14943,24003,25282.275856518303,2.0
14944,10682,9593.284912484029,3.0
14945,11063,7923.951116915542,2.0
14946,12642,13486.050437342905,4.0
14947,16002,15551.890747044483,5.0
14948,13197,12498.083225691835,1.0
14949,11141,17410.077176957057,5.0
14950,17969,16794.280214597875,2.0
14951,16362,13856.35181572185,1.0
14952,34021,26338.77767786326,1.0
14953,28906,29439.865245617115,3.0
14954,27852,22545.17293050573,1.0
14955,13470,13283.471478189349,4.0
14956,12449,12022.84098236143,4.0
14957,18447,20491.423296882287,4.0
14958,12537,12294.17391451218,5.0
14959,26547,19926.970247223784,5.0
14960,12206,10773.079985038254,3.0
14961,17950,19487.18768522116,5.0
14962,7495,12557.087246599538,2.0
14963,9644,8910.603132724154,2.0
14964,7319,8485.834280007733,3.0
14965,5698,8341.54766812899,3.0
14966,13272,11923.941162422672,2.0
14967,10236,12646.464836623663,3.0
14968,6292,8663.080205613856,3.0
14969,7067,12395.06697147079,4.0
14970,25638,29798.87714695507,1.0
14971,15191,11966.171774455057,5.0
14972,10175,10832.394423501875,5.0
14973,14318,14845.000487553232,1.0
14974,25904,24187.14443515812,4.0
14975,19010,26526.538443247147,4.0
14976,29722,23338.982857756113,1.0
14977,26547,22343.0781544181,2.0
14978,9237,9895.27300423153,3.0
14979,19244,15129.020269180844,1.0
14980,11755,8762.302595056373,4.0
14981,6681,9138.99398424506,1.0
14982,23725,33040.70188282286,2.0
14983,7412,6469.307456447607,3.0
14984,7013,6192.1767079485,3.0
14985,6080,5571.71038060729,2.0
14986,9119,9347.00316271131,4.0
14987,7104,13334.347241160336,3.0
14988,12905,17766.157463384916,5.0
14989,15934,12791.991068989224,3.0
14990,8773,9327.686431413496,4.0
14991,18919,21304.712177439636,1.0
14992,10781,11957.41993908987,1.0
14993,20049,23283.172850195275,3.0
14994,16351,10866.722723786937,5.0
14995,10304,7934.7896170065405,5.0
14996,20294,17048.764339841666,3.0
14997,15881,20149.173352427846,3.0
14998,42426,35884.32255950949,2.0
14999,14925,15463.35631758672,5.0
15000,14365,18673.027229723983,4.0
15001,8815,10657.74402422391,2.0
15002,22309,23410.86749421097,2.0
15003,13786,13481.748813689388,4.0
15004,22650,27013.985834955238,1.0
15005,14272,12187.611400200174,5.0
15006,13633,10857.057997586893,2.0
15007,15395,14678.992337215663,2.0
15008,12749,10107.004360590772,4.0
15009,17892,19197.913835947624,4.0
15010,12093,11000.334194072117,1.0
15011,17864,17996.03477891988,5.0
15012,13427,14010.264007573609,4.0
15013,30478,26629.69458211331,1.0
15014,19705,16572.273116659562,3.0
15015,23814,16350.765698251136,2.0
15016,16392,15289.133251382435,2.0
15017,30698,30003.751838710836,2.0
15018,12657,12848.010035418665,5.0
15019,12140,12087.575013774343,2.0
15020,16196,14393.075959168167,5.0
