id,attendance,xgboost_prediction,fold
13337,7712,10903.8486328125,4.0
13338,12372,12927.6953125,5.0
13339,17751,27398.595703125,5.0
13340,37521,34015.88671875,2.0
13341,21506,20874.08203125,4.0
13342,15978,13591.28515625,5.0
13343,15520,13562.8115234375,5.0
13344,18008,8803.4912109375,5.0
13345,6668,8962.810546875,3.0
13346,25272,29303.513671875,5.0
13347,6855,6265.24609375,4.0
13348,12678,13262.8623046875,3.0
13349,15181,13999.9267578125,2.0
13350,7582,5130.88671875,1.0
13351,5351,7740.40283203125,5.0
13352,14056,17963.501953125,2.0
13353,11132,18675.01171875,4.0
13354,8049,14315.0859375,4.0
13355,22196,24351.716796875,1.0
13356,17597,20856.154296875,5.0
13357,12067,12066.283203125,5.0
13358,6202,8234.0537109375,1.0
13359,11012,11621.0,2.0
13360,13111,13505.80859375,2.0
13361,13034,11684.115234375,1.0
13362,12221,13021.1240234375,4.0
13363,16315,18105.572265625,2.0
13364,14519,16556.33984375,1.0
13365,7810,9882.33203125,1.0
13366,7003,8325.302734375,4.0
13367,7803,5421.98876953125,2.0
13368,10745,9915.5302734375,2.0
13369,6793,10997.419921875,5.0
13370,9098,9655.263671875,2.0
13371,6151,11421.4931640625,5.0
13372,13707,15432.45703125,5.0
13373,31921,29434.861328125,1.0
13374,18001,15115.306640625,1.0
13375,8402,9647.11328125,2.0
13376,6587,8838.5009765625,4.0
13377,11830,15423.328125,4.0
13378,13605,15109.986328125,3.0
13379,23602,26167.59765625,1.0
13380,8345,9284.5634765625,3.0
13381,6087,8804.0078125,4.0
13382,11356,11529.0078125,1.0
13383,20240,26078.705078125,2.0
13384,9882,8897.3828125,5.0
13385,12217,10831.607421875,3.0
13386,6386,7855.2001953125,5.0
13387,7875,7824.4375,5.0
13388,9705,13585.02734375,5.0
13389,7593,9935.9228515625,1.0
13390,8019,11102.3349609375,5.0
13391,17409,16827.71484375,5.0
13392,10450,10610.7255859375,1.0
13393,24947,25944.7421875,5.0
13394,28515,24889.869140625,5.0
13395,5865,11853.248046875,5.0
13396,16845,15829.365234375,3.0
13397,13081,15903.1689453125,3.0
13398,7667,9135.345703125,3.0
13399,5627,8409.78125,2.0
13400,10461,9419.5537109375,4.0
13401,20047,22149.763671875,5.0
13402,21214,23812.56640625,1.0
13403,13515,15754.7060546875,5.0
13404,9231,12180.76171875,5.0
13405,16816,14551.970703125,3.0
13406,28039,19908.634765625,5.0
13407,15315,14311.1396484375,4.0
13408,19421,12910.88671875,4.0
13409,13139,15353.2119140625,4.0
13410,11193,10967.34765625,2.0
13411,32231,32494.24609375,1.0
13412,11051,10983.525390625,5.0
13413,15781,16363.9736328125,5.0
13414,37830,25609.4375,3.0
13415,13389,15612.40625,5.0
13416,9979,8683.296875,4.0
13417,14230,14986.66015625,2.0
13418,16768,13780.3046875,1.0
13419,19224,17088.037109375,3.0
13420,7940,10194.2578125,3.0
13421,37172,23916.30859375,3.0
13422,13930,14540.6943359375,2.0
13423,7099,18429.21484375,5.0
13424,37375,34070.98828125,3.0
13425,12472,11142.2138671875,2.0
13426,9581,13598.248046875,1.0
13427,21589,26334.373046875,4.0
13428,12119,13435.3310546875,3.0
13429,16237,14677.9140625,3.0
13430,12823,14362.1572265625,5.0
13431,7730,8028.34423828125,1.0
13432,8470,10563.4638671875,4.0
13433,24518,22476.97265625,1.0
13434,13365,9872.5185546875,1.0
13435,11340,12351.5634765625,2.0
13436,6942,8946.8701171875,2.0
13437,27947,25216.5234375,3.0
13438,19754,13459.3994140625,3.0
13439,11959,10917.552734375,2.0
13440,18175,21355.96875,1.0
13441,8693,9139.0009765625,5.0
13442,12635,12194.1943359375,5.0
13443,6119,7082.8896484375,3.0
13444,10480,8986.37109375,1.0
13445,19087,13250.9296875,3.0
13446,10013,8802.296875,2.0
13447,17162,17196.505859375,2.0
13448,14852,14016.5537109375,1.0
13449,10703,12164.8369140625,3.0
13450,26248,25405.8125,2.0
13451,17177,15536.7890625,1.0
13452,13434,16044.599609375,3.0
13453,19061,18251.818359375,1.0
13454,10914,10436.240234375,3.0
13455,25819,28640.990234375,3.0
13456,30516,20179.9921875,3.0
13457,15106,16052.4150390625,1.0
13458,20160,16258.017578125,4.0
13459,15818,14634.9345703125,5.0
13460,27709,31793.72265625,2.0
13461,14918,15966.83984375,4.0
13462,11176,10601.32421875,2.0
13463,16046,13665.8017578125,4.0
13464,10333,11662.3310546875,3.0
13465,9100,9914.7412109375,5.0
13466,21524,27634.603515625,5.0
13467,14253,12802.4140625,5.0
13468,11894,13872.91015625,1.0
13469,22258,18053.31640625,4.0
13470,9781,9813.8486328125,4.0
13471,37725,29983.037109375,2.0
13472,15987,9148.1650390625,1.0
13473,10609,10126.6962890625,3.0
13474,25061,22371.359375,2.0
13475,20973,17900.759765625,2.0
13476,23204,24352.59765625,5.0
13477,9251,10974.6142578125,1.0
13478,19882,12694.224609375,3.0
13479,10875,8725.5810546875,3.0
13480,12540,12065.9423828125,4.0
13481,7475,10602.080078125,5.0
13482,7214,8720.705078125,4.0
13483,11377,10994.6640625,1.0
13484,24439,30156.28125,3.0
13485,12706,13034.2333984375,1.0
13486,16407,16917.611328125,2.0
13487,21466,13996.205078125,3.0
13488,20181,14543.8583984375,3.0
13489,20053,20971.146484375,5.0
13490,34654,29338.0546875,5.0
13491,20174,23222.70703125,3.0
13492,8313,11636.841796875,2.0
13493,17481,14891.4228515625,5.0
13494,7501,10215.705078125,3.0
13495,12706,13421.0478515625,5.0
13496,7191,10852.8193359375,3.0
13497,10361,10261.599609375,3.0
13498,16903,19531.390625,4.0
13499,15224,13385.8818359375,3.0
13500,27527,31795.177734375,4.0
13501,14450,14675.84375,2.0
13502,13573,11641.2958984375,5.0
13503,13248,19576.060546875,1.0
13504,9200,9424.81640625,5.0
13505,27107,20830.6015625,3.0
13506,19832,13457.958984375,2.0
13507,9513,12158.4609375,5.0
13508,17215,15369.38671875,2.0
13509,34263,35608.91796875,1.0
13510,10623,12167.833984375,5.0
13511,15315,12124.060546875,1.0
13512,23677,20920.216796875,3.0
13513,20991,20796.24609375,2.0
13514,12632,14162.0751953125,5.0
13515,17556,15160.537109375,1.0
13516,11420,11565.5517578125,2.0
13517,5053,9239.8916015625,3.0
13518,30891,26252.36328125,5.0
13519,9537,8136.24755859375,3.0
13520,23023,25560.53125,2.0
13521,22990,29768.912109375,3.0
13522,7244,7365.498046875,1.0
13523,12041,12811.9833984375,3.0
13524,19584,16595.59375,5.0
13525,16030,12237.240234375,4.0
13526,21542,20837.22265625,2.0
13527,11107,15022.8369140625,5.0
13528,19972,19331.685546875,3.0
13529,26481,23845.759765625,5.0
13530,18001,18978.64453125,1.0
13531,16779,16570.248046875,5.0
13532,17177,16747.62890625,4.0
13533,13361,13183.357421875,1.0
13534,17187,17350.693359375,3.0
13535,18575,13800.990234375,5.0
13536,7016,11171.41015625,4.0
13537,54441,47698.3984375,2.0
13538,10628,9950.3896484375,3.0
13539,26973,27843.0390625,1.0
13540,26300,31050.9765625,2.0
13541,18670,18028.609375,2.0
13542,12349,12448.6875,4.0
13543,11009,14015.8603515625,1.0
13994,18250,18877.884765625,4.0
13995,24316,21536.29296875,2.0
13996,17066,19197.291015625,4.0
13997,29603,22620.650390625,2.0
13998,25353,17897.642578125,1.0
13999,11283,14341.296875,5.0
14000,18920,19031.95703125,3.0
14001,11437,12835.0205078125,5.0
14002,13082,13148.71484375,3.0
14003,19010,17547.57421875,4.0
14004,41069,40948.1484375,2.0
14005,19488,19692.765625,1.0
14006,26294,23052.177734375,4.0
14007,30764,26626.1015625,1.0
14008,13231,15147.1357421875,3.0
14009,10653,8765.52734375,4.0
14010,14036,12456.533203125,4.0
14011,21757,27093.9296875,5.0
14012,11831,13753.6494140625,4.0
14013,14349,16285.5966796875,4.0
14014,14777,17803.15234375,5.0
14015,11839,13212.0048828125,4.0
14016,10611,11405.0283203125,4.0
14017,20192,18932.595703125,2.0
14018,12209,9624.9443359375,2.0
14019,10603,10901.6044921875,2.0
14020,15072,17122.01171875,2.0
14021,7936,8831.4462890625,5.0
14022,16229,18331.20703125,1.0
14023,25743,25985.392578125,4.0
14024,9042,8624.2802734375,3.0
14025,9598,11577.3740234375,1.0
14026,16836,23610.478515625,3.0
14027,14216,13280.173828125,3.0
14028,22126,23590.4609375,4.0
14029,7719,11627.9306640625,3.0
14030,14023,12811.1005859375,1.0
14031,13147,13101.7099609375,3.0
14032,13824,12638.4130859375,3.0
14033,12709,11936.8203125,4.0
14034,15854,23444.783203125,2.0
14035,8180,8518.5712890625,2.0
14036,23507,22217.3515625,3.0
14037,12318,19631.90234375,4.0
14038,20996,17827.13671875,3.0
14039,12318,6575.37451171875,5.0
14040,19279,23496.685546875,2.0
14041,7101,7405.4404296875,2.0
14042,25894,27670.21875,5.0
14043,16334,11211.654296875,2.0
14044,12896,14362.462890625,3.0
14045,9735,10290.2373046875,4.0
14046,17134,18056.654296875,4.0
14047,9154,10708.6044921875,2.0
14048,11119,13118.43359375,5.0
14049,11965,10992.654296875,3.0
14050,10859,11846.3193359375,5.0
14051,11123,14455.697265625,4.0
14052,12110,13739.71484375,2.0
14053,5432,8400.4853515625,5.0
14054,12709,12710.4736328125,3.0
14055,17192,13641.849609375,3.0
14056,8548,14749.9609375,1.0
14057,22405,23570.17578125,5.0
14058,18138,16521.576171875,4.0
14059,10351,8433.4873046875,4.0
14060,19895,14707.48828125,1.0
14061,17583,18334.255859375,5.0
14062,8435,8535.8046875,2.0
14063,21054,24603.556640625,3.0
14064,24637,20568.521484375,5.0
14065,12183,13636.7783203125,2.0
14066,9596,13810.7861328125,4.0
14067,11672,15277.3642578125,2.0
14068,15671,17503.615234375,2.0
14069,17826,18143.794921875,4.0
14070,18113,14788.4462890625,3.0
14071,44422,42171.765625,2.0
14072,18393,18288.20703125,3.0
14073,25813,19752.0703125,1.0
14074,10840,13909.8662109375,1.0
14075,18525,15495.3681640625,4.0
14076,24183,24419.068359375,1.0
14077,16446,10955.69921875,5.0
14078,12875,8280.9228515625,4.0
14079,11554,12995.3017578125,1.0
14080,22193,23567.443359375,2.0
14081,20512,19571.578125,5.0
14082,10626,16349.037109375,2.0
14083,21827,29203.96484375,3.0
14084,10816,15440.9453125,1.0
14085,13555,13563.595703125,3.0
14086,7833,10555.2353515625,4.0
14087,16054,14679.4619140625,3.0
14088,12073,15424.5908203125,5.0
14089,15891,13682.2158203125,5.0
14090,31818,35248.59765625,4.0
14091,14825,13662.904296875,3.0
14092,15253,16008.7783203125,4.0
14093,25241,28762.75,4.0
14094,12613,13380.88671875,2.0
14095,21920,23569.603515625,2.0
14096,35877,37743.6953125,3.0
14097,9304,9157.9130859375,4.0
14098,13915,17910.287109375,1.0
14099,16317,15958.91796875,1.0
14100,19643,21941.353515625,4.0
14101,25803,23416.62109375,4.0
14102,16657,15903.69140625,4.0
14103,8218,10476.7734375,1.0
14104,6870,12822.2314453125,4.0
14105,16058,14262.4814453125,1.0
14106,16556,14909.4423828125,2.0
14107,10752,10739.580078125,1.0
14108,22766,13383.8173828125,1.0
14109,12931,8679.03515625,1.0
14110,33836,36811.19140625,2.0
14111,13554,12342.294921875,1.0
14112,15010,17050.51171875,1.0
14113,9025,8208.2431640625,5.0
14114,23273,23721.537109375,3.0
14115,23797,25933.279296875,2.0
14116,10612,9079.3125,5.0
14117,14977,20693.927734375,5.0
14118,11538,11422.353515625,2.0
14119,9603,12019.8447265625,2.0
14120,14759,16513.095703125,3.0
14121,22685,26314.908203125,2.0
14122,17696,14467.9306640625,1.0
14123,13987,13431.0126953125,3.0
14124,15304,13022.2861328125,2.0
14125,39545,28937.693359375,2.0
14126,20590,19095.9453125,4.0
14127,16862,14663.4736328125,5.0
14128,16727,12889.3447265625,4.0
14129,26133,30197.548828125,1.0
14130,18722,14514.123046875,3.0
14131,12147,9938.28125,2.0
14132,18056,16599.2265625,5.0
14133,35506,29141.392578125,4.0
14134,13923,12545.40625,4.0
14135,14006,12930.33984375,3.0
14136,36723,27576.9453125,3.0
14137,10345,10746.08203125,1.0
14138,7673,9903.3310546875,2.0
14139,30047,28554.298828125,5.0
14140,14133,14990.9970703125,5.0
14141,12787,12281.8154296875,2.0
14142,24633,28019.888671875,4.0
14143,25459,21561.75390625,1.0
14144,9751,10857.876953125,5.0
14145,15062,14168.5517578125,3.0
14146,12769,14179.1474609375,1.0
14147,14092,12785.65625,4.0
14148,9635,7257.21337890625,4.0
14149,33998,34129.359375,1.0
14150,11367,12742.4033203125,3.0
14151,24397,19757.423828125,3.0
14152,14966,15088.900390625,4.0
14153,26534,22558.001953125,1.0
14154,11585,15586.5263671875,5.0
14155,13891,12086.1279296875,4.0
14156,8360,11390.568359375,5.0
14157,28142,36492.71484375,1.0
14158,14611,12998.8056640625,4.0
14159,15496,14909.4560546875,4.0
14160,23430,24365.646484375,2.0
14161,11844,9322.02734375,3.0
14162,14716,15797.833984375,3.0
14163,24187,25704.984375,2.0
14164,17471,19509.146484375,5.0
14165,34267,35977.83984375,4.0
14166,17935,16562.5390625,3.0
14167,25050,28223.388671875,1.0
14168,12972,13343.6865234375,1.0
14169,10034,13748.224609375,2.0
14170,12964,17579.484375,2.0
14171,8226,12868.650390625,2.0
14172,16448,16563.73046875,1.0
14173,12844,16257.4970703125,3.0
14174,11945,14588.9501953125,2.0
14175,16877,16894.87109375,4.0
14176,14649,15764.140625,3.0
14177,11057,8627.130859375,2.0
14178,13478,11950.1376953125,1.0
14179,12509,17262.20703125,4.0
14180,11992,11708.3408203125,2.0
14181,18578,14753.28515625,3.0
14182,14161,19845.373046875,3.0
14183,8117,9855.630859375,3.0
14184,18342,21573.947265625,4.0
14185,17715,16268.47265625,5.0
14186,44131,31919.0703125,2.0
14187,33584,23524.65234375,2.0
14188,32014,23804.603515625,3.0
14189,10939,13179.208984375,2.0
14190,30354,22457.681640625,3.0
14191,11933,13853.24609375,1.0
14192,23188,26468.224609375,2.0
14193,12729,16426.474609375,4.0
14194,11993,10275.5703125,4.0
14195,13248,9320.29296875,3.0
14196,18915,19756.087890625,5.0
14197,15056,17423.763671875,4.0
14198,14336,14948.3115234375,4.0
14199,13471,13447.5927734375,5.0
14200,23656,14588.447265625,3.0
14201,10783,14238.07421875,1.0
14202,39814,35772.53515625,3.0
14203,26950,24550.732421875,1.0
14204,17159,14459.75390625,2.0
14205,13798,13549.3154296875,5.0
14206,24601,27722.736328125,4.0
14207,11115,12191.4423828125,5.0
14208,14193,13407.8544921875,2.0
14209,19729,17100.837890625,4.0
14210,10012,11280.2744140625,4.0
14211,10445,12183.5693359375,3.0
14212,18088,20068.044921875,4.0
14213,34954,27410.2421875,4.0
14214,13714,18010.705078125,5.0
14215,17381,18533.3828125,2.0
14216,24544,20339.705078125,4.0
14217,13091,14546.3291015625,2.0
14218,25352,15262.416015625,4.0
14219,7474,11463.49609375,5.0
14220,15509,17797.375,5.0
14221,16845,20433.296875,2.0
14222,11118,11615.9619140625,1.0
14223,15302,13501.416015625,5.0
14224,46046,37421.3125,2.0
14225,34822,28273.20703125,3.0
14226,15870,16242.529296875,5.0
14227,12651,13222.2001953125,1.0
14228,11316,11296.40625,5.0
14229,26106,27264.87109375,1.0
14230,22165,23301.54296875,4.0
14231,20909,17348.3828125,1.0
14232,22079,21547.064453125,5.0
14233,12131,15297.2421875,4.0
14234,14163,14930.1435546875,5.0
14235,12868,11491.3857421875,2.0
14236,15463,11770.162109375,1.0
14237,30692,32733.177734375,4.0
14238,36412,29637.576171875,3.0
14239,23849,24560.57421875,4.0
14240,28745,23860.50390625,5.0
14241,10013,10687.1630859375,2.0
14242,18003,19638.40625,2.0
14243,15118,15451.2119140625,5.0
14244,10769,11039.1005859375,3.0
14245,8793,10488.458984375,4.0
14246,7208,12232.4033203125,5.0
14247,17711,19584.4609375,4.0
14248,11944,9391.25390625,1.0
14249,18779,20312.2265625,3.0
14250,21310,23345.15625,3.0
14251,14772,15256.4248046875,3.0
14252,14268,14408.0380859375,4.0
14253,24839,15294.873046875,1.0
14254,11851,13355.3564453125,4.0
14255,14125,18257.02734375,1.0
14256,32090,33565.46875,2.0
14257,23254,20031.984375,2.0
14258,10753,10603.5712890625,4.0
14259,16317,15448.990234375,5.0
14260,12167,9910.431640625,3.0
14261,20696,23367.216796875,2.0
14262,22332,19437.734375,3.0
14263,17617,16583.9765625,4.0
14264,17493,12273.6591796875,4.0
14265,12021,9287.095703125,1.0
14266,17870,18931.921875,2.0
14267,8710,10923.3505859375,5.0
14268,8755,13593.4541015625,3.0
14269,13204,12580.0390625,3.0
14270,8155,11788.5810546875,3.0
14271,10389,10299.6484375,3.0
14272,7959,7667.09375,1.0
14273,10266,12480.9658203125,2.0
14274,15035,18278.837890625,4.0
14275,41296,45367.10546875,3.0
14276,17454,26159.19921875,3.0
14277,22647,21472.205078125,3.0
14278,25738,24514.865234375,3.0
14279,12391,14236.0419921875,1.0
14280,8978,9049.6123046875,4.0
14281,9765,12455.8134765625,3.0
14282,19587,19200.61328125,2.0
14283,18526,17032.787109375,4.0
14284,12126,11636.5234375,3.0
14285,12406,11295.22265625,3.0
14286,19916,19612.009765625,4.0
14287,23892,24901.798828125,3.0
14288,19393,17350.44921875,1.0
14289,32724,19796.005859375,1.0
14290,22116,19942.083984375,3.0
14291,19141,19077.5078125,4.0
14292,51879,39936.546875,4.0
14293,30944,25622.005859375,5.0
14294,26642,30429.638671875,4.0
14295,28055,25952.880859375,4.0
14296,14729,17989.77734375,1.0
14297,14389,21336.12109375,5.0
14298,18487,23796.185546875,1.0
14299,22224,18276.955078125,5.0
14836,16353,17876.67578125,4.0
14837,24298,34011.27734375,5.0
14838,21748,23439.1875,1.0
14839,15051,24278.146484375,4.0
14840,27911,23271.423828125,5.0
14841,12728,15479.751953125,2.0
14842,11330,10039.8857421875,3.0
14843,17055,16858.931640625,1.0
14844,13785,12466.1083984375,4.0
14845,28118,24743.314453125,4.0
14846,19981,18185.80859375,4.0
14847,26256,22456.220703125,3.0
14848,12116,13550.4541015625,2.0
14849,16487,19088.4609375,2.0
14850,21657,24189.37109375,5.0
14851,10773,12045.72265625,3.0
14852,52293,35675.36328125,4.0
14853,11439,11328.11328125,3.0
14854,13232,15674.7275390625,5.0
14855,19195,17764.2578125,4.0
14856,8716,11156.7939453125,2.0
14857,16510,20794.921875,1.0
14858,10485,7708.3701171875,2.0
14859,13702,20747.71875,4.0
14860,9453,9476.4228515625,3.0
14861,11230,12158.0673828125,4.0
14862,16029,16189.6181640625,1.0
14863,13137,12529.314453125,5.0
14864,13721,16631.216796875,2.0
14865,8741,9983.3916015625,1.0
14866,11492,9777.3095703125,2.0
14867,9144,8359.6220703125,4.0
14868,14108,12730.7822265625,3.0
14869,10706,9255.8447265625,1.0
14870,29095,26496.982421875,1.0
14871,23698,23035.12890625,3.0
14872,12883,10790.22265625,3.0
14873,13859,17372.896484375,2.0
14874,10554,10629.0576171875,4.0
14875,6707,8162.03662109375,1.0
14876,7913,10678.6259765625,5.0
14877,10837,17893.716796875,4.0
14878,8180,8446.4912109375,1.0
14879,7347,7802.70263671875,1.0
14880,23295,33040.94140625,2.0
14881,10569,9596.7529296875,4.0
14882,13655,14071.71875,4.0
14883,27204,24786.0234375,1.0
14884,13159,18442.09765625,4.0
14885,10571,13946.9404296875,5.0
14886,15113,15292.7470703125,4.0
14887,13384,18509.228515625,4.0
14888,13164,13777.2333984375,3.0
14889,36477,33904.31640625,4.0
14890,14739,13096.5166015625,3.0
14891,10252,15563.4423828125,5.0
14892,16804,22125.060546875,5.0
14893,7287,8428.8955078125,5.0
14894,8377,10475.22265625,5.0
14895,13016,12147.779296875,4.0
14896,6301,6069.998046875,3.0
14897,9898,10182.8134765625,4.0
14898,21415,19911.017578125,4.0
14899,8086,7532.14111328125,5.0
14900,23578,28488.853515625,4.0
14901,13004,11839.091796875,5.0
14902,14037,11323.857421875,2.0
14903,24149,22178.4453125,2.0
14904,9272,11280.029296875,4.0
14905,37945,31307.263671875,2.0
14906,26555,35838.51171875,4.0
14907,14359,13398.162109375,4.0
14908,11334,17223.365234375,5.0
14909,14062,12956.166015625,3.0
14910,16380,15721.7119140625,2.0
14911,40034,38947.6640625,5.0
14912,10947,15650.7333984375,4.0
14913,14024,14438.93359375,4.0
14914,16292,17350.515625,4.0
14915,10045,9844.0341796875,4.0
14916,24184,31668.638671875,1.0
14917,27720,26501.9375,3.0
14918,16829,14972.56640625,5.0
14919,13365,11337.6259765625,4.0
14920,28565,26913.638671875,1.0
14921,16411,18106.44921875,1.0
14922,32378,26501.265625,2.0
14923,16760,17928.359375,3.0
14924,13621,12344.3115234375,4.0
14925,12075,19978.482421875,4.0
14926,10708,12851.4033203125,1.0
14927,14327,9882.689453125,1.0
14928,9444,6812.08837890625,2.0
14929,7376,12242.064453125,5.0
14930,12345,17283.638671875,2.0
14931,18512,21453.44921875,5.0
14932,8248,8417.09765625,2.0
14933,7754,7730.609375,5.0
14934,46649,33999.7109375,3.0
14935,17161,16167.9833984375,3.0
14936,25279,23401.966796875,1.0
14937,10429,11728.1884765625,4.0
14938,10550,14954.3095703125,2.0
14939,11056,11109.0029296875,3.0
14940,23083,23810.03515625,1.0
14941,10886,10011.05078125,1.0
14942,31175,37221.65625,3.0
14943,24003,24374.4453125,2.0
14944,10682,10286.4921875,3.0
14945,11063,8529.5615234375,2.0
14946,12642,13180.0205078125,4.0
14947,16002,14940.42578125,5.0
14948,13197,13336.34375,1.0
14949,11141,15910.7978515625,5.0
14950,17969,16768.08203125,2.0
14951,16362,13680.859375,1.0
14952,34021,29610.609375,1.0
14953,28906,29659.857421875,3.0
14954,27852,22262.546875,1.0
14955,13470,13612.359375,4.0
14956,12449,11520.0693359375,4.0
14957,18447,20125.84765625,4.0
14958,12537,12555.783203125,5.0
14959,26547,17878.9375,5.0
14960,12206,12582.083984375,3.0
14961,17950,19744.845703125,5.0
14962,7495,11589.576171875,2.0
14963,9644,9102.19140625,2.0
14964,7319,8513.681640625,3.0
14965,5698,9083.3828125,3.0
14966,13272,12654.0537109375,2.0
14967,10236,12104.796875,3.0
14968,6292,9781.8388671875,3.0
14969,7067,10977.2529296875,4.0
14970,25638,26624.126953125,1.0
14971,15191,12415.224609375,5.0
14972,10175,12192.517578125,5.0
14973,14318,14782.6357421875,1.0
14974,25904,24886.421875,4.0
14975,19010,25747.330078125,4.0
14976,29722,23031.138671875,1.0
14977,26547,23109.10546875,2.0
14978,9237,9876.890625,3.0
14979,19244,15276.54296875,1.0
14980,11755,8914.7548828125,4.0
14981,6681,8511.6728515625,1.0
14982,23725,29411.33984375,2.0
14983,7412,5779.0224609375,3.0
14984,7013,6555.490234375,3.0
14985,6080,5782.9609375,2.0
14986,9119,10061.734375,4.0
14987,7104,10707.1884765625,3.0
14988,12905,16149.607421875,5.0
14989,15934,14480.822265625,3.0
14990,8773,9828.0146484375,4.0
14991,18919,24139.556640625,1.0
14992,10781,12605.7333984375,1.0
14993,20049,23078.37890625,3.0
14994,16351,10077.671875,5.0
14995,10304,8161.67529296875,5.0
14996,20294,20569.4609375,3.0
14997,15881,20251.833984375,3.0
14998,42426,36631.484375,2.0
14999,14925,14741.6328125,5.0
15000,14365,19282.201171875,4.0
15001,8815,11071.33203125,2.0
15002,22309,24340.423828125,2.0
15003,13786,13408.0126953125,4.0
15004,22650,28731.43359375,1.0
15005,14272,10759.37890625,5.0
15006,13633,11286.1708984375,2.0
15007,15395,15773.7587890625,2.0
15008,12749,11175.8291015625,4.0
15009,17892,19468.564453125,4.0
15010,12093,13231.9248046875,1.0
15011,17864,18733.890625,5.0
15012,13427,13517.6435546875,4.0
15013,30478,26171.76171875,1.0
15014,19705,18199.708984375,3.0
15015,23814,15806.0302734375,2.0
15016,16392,14480.7841796875,2.0
15017,30698,29272.513671875,2.0
15018,12657,12941.740234375,5.0
15019,12140,12107.3662109375,2.0
15020,16196,15609.4375,5.0
15021,22530,13582.904296875,5.0
15022,32329,41315.4453125,2.0
15023,11838,10895.0068359375,2.0
15024,20879,15671.3505859375,3.0
15025,21420,26656.01171875,5.0
15026,17608,21868.927734375,4.0
15027,11661,10073.0439453125,1.0
15028,10165,10516.2001953125,1.0
15029,28342,25923.6953125,2.0
15030,12809,12664.3583984375,5.0
15031,18560,14688.0986328125,3.0
15032,9266,11761.216796875,3.0
15033,13024,15657.4462890625,1.0
15034,15101,15196.4677734375,2.0
15035,8110,8401.125,1.0
15036,19666,19189.171875,2.0
15037,14026,12434.3193359375,5.0
15038,9033,8483.7158203125,1.0
15039,18926,21209.47265625,1.0
15040,9238,13630.6181640625,2.0
15041,9777,9328.748046875,3.0
15042,30481,25143.72265625,4.0
15043,40372,37858.0234375,2.0
15044,16212,15751.484375,2.0
15045,12932,12058.810546875,1.0
15046,11188,10323.76953125,5.0
15047,9307,11141.95703125,4.0
15048,30579,20325.353515625,1.0
15049,13896,17526.251953125,2.0
15050,15569,13377.6025390625,2.0
15051,9108,16433.05859375,4.0
15052,8499,8426.3271484375,1.0
15053,35528,33497.45703125,2.0
15054,15137,12863.849609375,1.0
15055,33378,25083.419921875,5.0
15056,13189,17027.802734375,4.0
15057,9391,10980.896484375,5.0
15058,13411,13604.1513671875,2.0
15059,34756,33341.828125,4.0
15060,17390,20598.431640625,4.0
15061,18090,15753.6015625,3.0
15062,13416,15631.0087890625,5.0
15063,10821,10942.5361328125,3.0
15064,13329,13045.0947265625,4.0
15065,8520,12790.8505859375,2.0
15066,31077,31717.341796875,2.0
15067,11185,8653.2353515625,4.0
15068,16196,12720.8525390625,1.0
15069,33174,21738.896484375,3.0
15070,13020,18395.17578125,4.0
15071,11539,11569.208984375,2.0
15072,15088,12764.279296875,2.0
15073,12013,14006.3828125,2.0
15074,15704,13011.578125,1.0
15075,17849,15360.095703125,2.0
15076,10290,11329.0146484375,3.0
15077,13743,17022.4375,3.0
15078,12355,13076.26171875,1.0
15079,30673,21906.537109375,5.0
15080,8650,10250.7578125,5.0
15081,12547,12529.5263671875,2.0
15082,26514,24063.666015625,5.0
15083,11045,14454.134765625,3.0
15084,47790,34409.65234375,3.0
15085,8218,11140.6083984375,5.0
15086,15512,14961.541015625,1.0
15087,14388,16707.814453125,5.0
15088,15178,15859.48828125,3.0
15089,32305,21625.6328125,5.0
15090,9469,9859.3759765625,1.0
15091,9011,7134.93603515625,4.0
15092,21743,26037.158203125,2.0
15093,17523,17552.150390625,4.0
15094,39243,22056.40625,4.0
15095,11846,11618.640625,1.0
15096,15766,13896.44921875,1.0
15097,17184,15723.6904296875,3.0
15098,14414,11576.873046875,1.0
15099,23949,24537.9375,2.0
15100,18293,19039.34765625,1.0
15101,34814,37171.94921875,3.0
15102,12467,12002.2138671875,1.0
15103,14016,20665.177734375,2.0
15104,12913,20319.9140625,4.0
15105,17382,16948.5546875,2.0
15106,9059,8495.96484375,3.0
15107,40371,24200.6328125,3.0
15108,14986,15378.9326171875,1.0
15109,28484,26369.185546875,3.0
15110,11736,15197.9833984375,4.0
15111,11118,12826.7646484375,2.0
15112,8039,15578.1787109375,3.0
15113,17183,29190.30859375,3.0
15114,12103,10435.39453125,3.0
15115,17030,17380.802734375,4.0
15116,45607,40057.0546875,3.0
15117,21648,26385.462890625,2.0
15118,11514,10776.5341796875,4.0
15119,32425,23661.927734375,2.0
15120,13151,14775.017578125,4.0
15121,13790,15584.9482421875,5.0
15122,17483,22774.9296875,1.0
15123,17489,16092.6376953125,1.0
15124,17394,18608.349609375,4.0
15125,11325,16466.625,3.0
15126,13930,14657.2548828125,5.0
15127,62632,25593.255859375,5.0
15128,26369,19649.837890625,5.0
15129,36361,26608.779296875,5.0
15130,27392,16800.94140625,1.0
15131,20196,20603.87109375,3.0
15132,10639,20118.416015625,1.0
15133,26897,21539.66015625,2.0
15134,54905,38795.8203125,3.0
